"geoid","neighborhood","parks_mindist_topcode","parks_aland_1mi","library_mindist_topcode","grocery_mindist_topcode","n_grocery_0.5mi","walk_duration","walk_distance","walk_status","transit_duration","transit_distance","transit_status","NAME","variable","median_rent_est","median_rent_moe","tract_aland_for_landuse","singlefamily_aland","multifamily_aland","tract_pct_singlefamily","tract_pct_multifamily","walk_distance_bool","transit_duration_bool","median_rent_bool","parks_aland_1mi_scale","library_mindist_scale","n_grocery_0.5mi_scale","median_rent_bool_score","walk_distance_bool_score","transit_duration_bool_score","parks_aland_1mi_scale_score","library_mindist_scale_score","n_grocery_0.5mi_scale_score","tract_pct_singlefamily_score","tract_pct_multifamily_score","overall_score","avg_nhood_score","avg_nhood_rank"
"17031020801","West Ridge",0.257497422032116,0.195793932791041,0.235970624304427,0.264524456218448,1,170.25,8.30400487878788,"OK",62.1166666666667,9.73067318181818,"OK","Census Tract 208.01, Cook County, Illinois","DP04_0134",1152,195,7059044.77791536,1235791.89147571,2433620.44635783,0.175065030801612,0.344752090817097,0,0,1,0.204463174318538,0.193507073604524,0.0909090909090909,0.25,0,0,0.0204463174318538,0.0193507073604524,0.00909090909090909,0.00875325154008058,0.0344752090817097,0.342116394505006,0.230468446791302,78
"17031150300","Portage Park",0.251006811919701,0.0962616624869042,0.48547693026355,0.507000376267509,0,188.75,9.17889554545455,"OK",50.85,9.85619016666667,"OK","Census Tract 1503, Cook County, Illinois","DP04_0134",1183,116,14296036.7654023,3859838.41162359,3001238.93851353,0.269993598573049,0.209935032188557,0,0,1,0.100523876285061,0.0940559316402406,0,0.25,0,0,0.0100523876285061,0.00940559316402406,0,0.0134996799286525,0.0209935032188557,0.303951163940038,0.302977472433446,47
"17031240800","Humboldt Park",0.114151506928381,0.352099678971216,0.332152748964755,0.280391997192343,3,98.8833333333333,4.75970348484848,"OK",39.7666666666667,5.02378625,"OK","Census Tract 2408, Cook County, Illinois","DP04_0134",1196,209,1784582.79711759,200154.745403925,619728.913906907,0.11215772433042,0.347268232613178,0,1,1,0.367689728750814,0.137472849790045,0.272727272727273,0.25,0,0.15,0.0367689728750814,0.0137472849790045,0.0272727272727273,0.00560788621652102,0.0347268232613178,0.518123694604652,0.378846497764744,28
"17031460301","South Chicago",0.391164401402238,0.0980989111106803,0.754079150649158,0.346391573459333,1,249.066666666667,12.3087423409091,"OK",55.7,12.6138356060606,"OK","Census Tract 4603.01, Cook County, Illinois","DP04_0134",916,140,5225828.02281421,1484667.17233281,1445763.6158328,0.284101804699897,0.276657327704065,0,0,1,0.102442473456458,0.0605533052153394,0.0909090909090909,0.25,0,0,0.0102442473456458,0.00605533052153394,0.00909090909090909,0.0142050902349948,0.0276657327704065,0.31726130996349,0.311508398905259,43
"17031260700","Garfield Park",0.379032138060599,0.291543265803567,0.204533027418173,0.213397619827315,6,120.166666666667,5.77129581818182,"OK",49.7666666666667,6.08943787878788,"OK","Census Tract 2607, Cook County, Illinois","DP04_0134",1118,77,3544249.62673771,172227.1521078,882252.645277274,0.0485934034692489,0.2489250866027,0,0,1,0.304452036524587,0.223249934458874,0.545454545454545,0.25,0,0,0.0304452036524587,0.0223249934458874,0.0545454545454545,0.00242967017346244,0.02489250866027,0.384637830477533,0.436446422820349,9
"17031291600","North Lawndale",0.180889301052973,0.2752905471106,0.864328886658576,0.394669476111597,3,101.566666666667,4.81624826515152,"OK",35.9166666666667,6.38521057575758,"OK","Census Tract 2916, Cook County, Illinois","DP04_0134",1510,570,2368070.17593741,119948.763824396,362768.767220281,0.0506525376837336,0.153191730087423,0,1,0,0.287479690099446,0.0528294098121697,0.272727272727273,0,0,0.15,0.0287479690099446,0.00528294098121697,0.0272727272727273,0.00253262688418668,0.0153191730087423,0.229155437156818,0.39745789575415,24
"17031839100","Loop",0.320790298310108,0.349356819094148,0.383344377018813,0.627778650083854,0,20.1166666666667,0.907823340909091,"OK",12.6166666666667,1.01283507575758,"OK","Census Tract 8391, Cook County, Illinois","DP04_0134",2140,95,12701382.2011967,0,336198.403233509,0,0.0264694344212265,1,1,0,0.3648254222364,0.11911478999871,0,0,0.15,0.15,0.03648254222364,0.011911478999871,0,0,0.00264694344212265,0.351040964665634,0.391985965676502,25
"17031191301","Belmont Cragin",0.194936652935583,0.139094694810492,0.909691207805829,0.200849994434771,5,182.75,8.88312284848485,"OK",64.2,8.9694934469697,"OK","Census Tract 1913.01, Cook County, Illinois","DP04_0134",1155,169,7211743.92102072,1972358.9889293,993556.113699171,0.273492654554787,0.137769189336183,0,0,1,0.14525344287442,0.0501950382437122,0.454545454545455,0.25,0,0,0.014525344287442,0.00501950382437122,0.0454545454545455,0.0136746327277394,0.0137769189336183,0.342450945227716,0.339322718491781,37
"17031700301","Ashburn",0.273883576522954,0.0630838169515826,0.454914044510498,0.575917759859771,0,264.45,13.0090276969697,"OK",68.3833333333333,15.5013476287879,"OK","Census Tract 7003.01, Cook County, Illinois","DP04_0134",1287,277,13755677.4836414,8441504.47193496,143159.565775563,0.613674207030066,0.0104073075241705,0,0,0,0.0658770028171189,0.10037497306753,0,0,0,0,0.00658770028171189,0.010037497306753,0,0.0306837103515033,0.00104073075241705,0.0483496386923852,0.142600181729719,91
"17031690900","Grand Crossing",0.287272223162123,0.0459183478664263,0.508288948290578,0.370885918906989,2,184.45,9.15155521212121,"OK",65.75,9.29882018939394,"OK","Census Tract 6909, Cook County, Illinois","DP04_0134",915,74,7052631.53073609,1264174.99369773,2348944.36880143,0.179248694361577,0.333059278450106,0,0,1,0.0479514918077277,0.08983469957265,0.181818181818182,0.25,0,0,0.00479514918077277,0.008983469957265,0.0181818181818182,0.00896243471807883,0.0333059278450106,0.324228799882945,0.410413141125447,21
"17031110100","Jefferson Park",0.516639524771166,0.0307054750224845,0.773102774264007,0.455725779885058,1,223.516666666667,10.8864236363636,"OK",54.4,11.4270165909091,"OK","Census Tract 1101, Cook County, Illinois","DP04_0134",1236,120,20226526.4650063,5602449.19817664,1234335.34393981,0.27698523559492,0.0610255718437531,0,0,1,0.0320650328769689,0.0590632791471386,0.0909090909090909,0.25,0,0,0.00320650328769689,0.00590632791471386,0.00909090909090909,0.013849261779746,0.00610255718437531,0.288155559257441,0.228621551521459,80
"17031843000","North Lawndale",0.198072820786557,0.149095568085332,0.692490713417763,0.156450724184996,3,123.1,5.89619143181818,"OK",43.4166666666667,6.72758611363636,"OK","Census Tract 8430, Cook County, Illinois","DP04_0134",1020,82,11466209.8295931,251574.14012193,1126005.33672016,0.0219404793615972,0.0982020522434581,0,1,1,0.15569712857286,0.0659387686809824,0.272727272727273,0.25,0,0.15,0.015569712857286,0.00659387686809824,0.0272727272727273,0.00109702396807986,0.00982020522434581,0.460353546190537,0.39745789575415,24
"17031062400","Lake View",0.296211432947108,0.0342159041823392,0.255354640758432,0.132452313955933,4,97.4333333333333,4.74168371969697,"OK",44.25,7.54406788636364,"OK","Census Tract 624, Cook County, Illinois","DP04_0134",1831,281,1753493.65386856,205496.33106605,664345.418709723,0.117192514847535,0.378869588289667,0,1,0,0.0357308946277018,0.178817917035544,0.363636363636364,0,0,0.15,0.00357308946277018,0.0178817917035544,0.0363636363636364,0.00585962574237677,0.0378869588289667,0.251565102101304,0.250535371511878,69
"17031660301","Chicago Lawn",0.570410534785195,0.35180884392441,0.297173592118778,0.0709104510946816,3,197.083333333333,9.71265341666667,"OK",55.55,11.7234106590909,"OK","Census Tract 6603.01, Cook County, Illinois","DP04_0134",836,75,1763390.11231697,516015.008936056,317094.162130263,0.292626688406486,0.179820766780656,0,0,1,0.367386016291366,0.153654248482253,0.272727272727273,0.25,0,0,0.0367386016291366,0.0153654248482253,0.0272727272727273,0.0146313344203243,0.0179820766780656,0.361990164848479,0.320223547386395,42
"17031150402","Portage Park",0.256747808517164,0.124162572361644,0.451237292514873,0.299143696965365,2,196.1,9.54301907575758,"OK",59.0333333333333,10.6192340151515,"OK","Census Tract 1504.02, Cook County, Illinois","DP04_0134",1104,69,7102830.37054908,3116811.06761676,783869.383948428,0.438812544438649,0.11036014420373,0,0,1,0.129660165229484,0.101192844038433,0.181818181818182,0.25,0,0,0.0129660165229484,0.0101192844038433,0.0181818181818182,0.0219406272219325,0.011036014420373,0.324243760750915,0.302977472433446,47
"17031480300","Calumet Heights",0.56158964236104,0.142960039037168,1.19177200710173,0.532339804328049,0,242.816666666667,12.0856700757576,"OK",68.7833333333333,12.9630462272727,"OK","Census Tract 4803, Cook County, Illinois","DP04_0134",1095,113,4492569.38979091,1524318.93486433,396175.599628225,0.339297805467012,0.0881846367311565,0,0,1,0.14928993439974,0.0383143627251554,0,0.25,0,0,0.014928993439974,0.00383143627251554,0,0.0169648902733506,0.00881846367311565,0.294543783658956,0.303993663947029,46
"17031061800","Boystown",0.199213248172628,0.442551500672241,0.443048926047188,0.0314794106391425,4,92.6666666666667,4.53911670454545,"OK",33.65,4.69943047727273,"OK","Census Tract 618, Cook County, Illinois","DP04_0134",1379,107,888823.432940066,63521.3929005042,325077.816566208,0.0714668296833568,0.365739475939456,0,1,0,0.462146519746599,0.103063075613728,0.363636363636364,0,0,0.15,0.0462146519746599,0.0103063075613728,0.0363636363636364,0.00357334148416784,0.0365739475939456,0.283031884977783,0.294976653951827,54
"17031640100","Clearing",0.303580923256015,0.0863190921251688,0.859046510824669,0.384009544609242,1,218.2,10.744751,"OK",47.5333333333333,12.3733649469697,"OK","Census Tract 6401, Cook County, Illinois","DP04_0134",995,84,3247373.54785419,813600.018391795,361607.837989897,0.250540939131998,0.111353939625714,0,0,1,0.0901410749997147,0.0531542639314694,0.0909090909090909,0.25,0,0,0.00901410749997147,0.00531542639314694,0.00909090909090909,0.0125270469565999,0.0111353939625714,0.297082883903199,0.260763313032901,64
"17031071400","Lincoln Park",0,0.750338183856038,1.26801191794067,0.37322358196247,2,54.85,2.6979938030303,"OK",26.4166666666667,2.97761084848485,"OK","Census Tract 714, Cook County, Illinois","DP04_0134",1736,94,7926138.94620505,127953.416233746,835917.646829245,0.0161432214476897,0.105463410684905,0,1,0,0.783561189545871,0.0360106906880972,0.181818181818182,0,0,0.15,0.0783561189545871,0.00360106906880972,0.0181818181818182,0.000807161072384485,0.0105463410684905,0.26149250834609,0.252783979481954,68
"17031340600","Armour Square",0.0974693633163121,0.0558356805987845,0.331853527732689,0.735959177350014,0,95.05,4.61119576515151,"OK",27.3833333333333,4.54160218939394,"OK","Census Tract 3406, Cook County, Illinois","DP04_0134",287,39,5300491.67358637,782471.86238493,63786.2495800529,0.147622505716626,0.0120340250505279,0,1,1,0.0583079380076984,0.137596804462972,0,0.25,0,0.15,0.00583079380076984,0.0137596804462972,0,0.00738112528583128,0.00120340250505279,0.428175002037951,0.448030065721521,6
"17031440102","Chatham",0.184141656919285,0.119181917259521,0.869654033194385,0.475760781033727,1,218.75,10.8565978181818,"OK",44.0666666666667,10.8137232045455,"OK","Census Tract 4401.02, Cook County, Illinois","DP04_0134",814,46,6746846.05903542,950672.855382261,1400248.35262365,0.140906261542623,0.207541174108817,0,1,1,0.124458979790032,0.0525059198518958,0.0909090909090909,0.25,0,0.15,0.0124458979790032,0.00525059198518958,0.00909090909090909,0.00704531307713116,0.0207541174108817,0.454586829543115,0.310481457268365,44
"17031120300","Sauganash,Forest Glen",0.129776738179796,0.116716978598705,1.21257336428499,0.441448159893584,1,216.133333333333,10.555232780303,"OK",71.5833333333333,11.9601530909091,"OK","Census Tract 1203, Cook County, Illinois","DP04_0134",2864,1897,21811120.3526026,11904361.6009212,345292.868861293,0.545793219627101,0.0158310468824721,0,0,0,0.121884900113984,0.0376570905404207,0.0909090909090909,0,0,0,0.0121884900113984,0.00376570905404207,0.00909090909090909,0.0272896609813551,0.00158310468824721,0.0539178738259518,0.102969693576978,94
"17031150502","Portage Park",0.296459591292001,0.102797193182637,0.286636597018577,0.336628843584,4,206.683333333333,10.0587571818182,"OK",63,11.1126027575758,"OK","Census Tract 1505.02, Cook County, Illinois","DP04_0134",1126,48,7447782.49747548,3534370.08173218,1148332.4706209,0.47455334294875,0.154184479878426,0,0,1,0.107348783128992,0.159302703983828,0.363636363636364,0.25,0,0,0.0107348783128992,0.0159302703983828,0.0363636363636364,0.0237276671474375,0.0154184479878426,0.352174900210199,0.302977472433446,47
"17031812500","Austin",0.340161006828801,0.0194234599206291,0.782134852846665,0.942559028557673,0,175.833333333333,8.59480660606061,"OK",43.05,8.86820993939394,"OK","Census Tract 8125, Cook County, Illinois","DP04_0134",912,96,10382453.739436,3510453.90932128,1268334.59210743,0.338114091083057,0.122161352599134,0,1,1,0.020283479753477,0.0583812175094749,0,0.25,0,0.15,0.0020283479753477,0.00583812175094749,0,0.0169057045541529,0.0122161352599134,0.436988309540361,0.368089115064338,31
"17031411100","Hyde Park",0.15934565005655,0.85310871223442,1.03612020392255,0.0646042804720596,2,156.45,7.79323774242424,"OK",30.8166666666667,7.70500303030303,"OK","Census Tract 4111, Cook County, Illinois","DP04_0134",1528,375,3045863.64639974,906739.668451016,515074.774860191,0.297695423602694,0.169106314220276,0,1,0,0.890882127223052,0.0440701617369442,0.181818181818182,0,0,0.15,0.0890882127223052,0.00440701617369442,0.0181818181818182,0.0148847711801347,0.0169106314220276,0.29347244967998,0.327495969098372,40
"17031390600","Kenwood",0.030801783358673,0.416856966226071,0.266865907240636,0.261493889651838,2,133.283333333333,6.64307962878788,"OK",35.1,7.34150087121212,"OK","Census Tract 3906, Cook County, Illinois","DP04_0134",1096,87,3483324.18947476,1395614.29317839,535305.256277551,0.400655872742305,0.15367655353327,0,1,1,0.435314298744593,0.171104602449681,0.181818181818182,0.25,0,0.15,0.0435314298744593,0.0171104602449681,0.0181818181818182,0.0200327936371152,0.015367655353327,0.514224157291688,0.434106888394268,11
"17031160300","Irving Park",0.394211778706716,0.0372763307246154,0.600910219223381,0.288111378103646,2,164.316666666667,7.9970475,"OK",40.6,8.22633347727273,"OK","Census Tract 1603, Cook County, Illinois","DP04_0134",1091,53,4595155.89250386,759811.383647529,1400411.26199112,0.165350512892722,0.304758161583948,0,1,1,0.038926828825879,0.075988031997186,0.181818181818182,0.25,0,0.15,0.0038926828825879,0.0075988031997186,0.0181818181818182,0.00826752564463612,0.0304758161583948,0.468416646067156,0.297351779920299,53
"17031480100","Calumet Heights",0.00852489526186074,0.0572002400314266,0.934463401295534,0.148454913688729,1,238.333333333333,11.7768485833333,"OK",55.7666666666667,11.4711339469697,"OK","Census Tract 4801, Cook County, Illinois","DP04_0134",871,40,7122628.53492212,3158922.35249734,93123.4679279604,0.44350513816763,0.0130743120284004,0,0,1,0.0597329165510431,0.0488643909461589,0.0909090909090909,0.25,0,0,0.00597329165510431,0.00488643909461589,0.00909090909090909,0.0221752569083815,0.00130743120284004,0.293433327951851,0.303993663947029,46
"17031720700","Beverly",0.229286480104732,0.0722989321954527,0.891721046920354,0.318659195515149,1,279.35,13.7944409090909,"OK",56.9833333333333,14.3493254015152,"OK","Census Tract 7207, Cook County, Illinois","DP04_0134",936,146,11303548.224245,6389655.47520392,973887.242974279,0.56527873800713,0.0861576580781414,0,0,1,0.0755001391810207,0.0512065798194182,0.0909090909090909,0.25,0,0,0.00755001391810207,0.00512065798194182,0.00909090909090909,0.0282639369003565,0.00861576580781414,0.308641283699124,0.214273193856258,86
"17031020602","West Ridge",0.194064948534853,0.318979822591115,0.313482608444426,0.259997004912119,11,190.333333333333,9.27520808333333,"OK",70.8166666666667,11.0517083787879,"OK","Census Tract 206.02, Cook County, Illinois","DP04_0134",1310,70,5295135.87641251,1495251.28405156,1517425.64901545,0.282382042491533,0.286569728224522,0,0,0,0.333103412045707,0.145660345217771,1,0,0,0,0.0333103412045707,0.0145660345217771,0.1,0.0141191021245766,0.0286569728224522,0.190652450673377,0.230468446791302,78
"17031310700","Lower West Side",0.32069134312925,0.0842166415929846,0.223069466538951,0.194563319237258,7,79.95,3.80403456060606,"OK",28.6833333333333,4.73112040909091,"OK","Census Tract 3107, Cook County, Illinois","DP04_0134",1080,68,1724358.06552291,53743.7953432099,394516.712191161,0.0311674219048653,0.228790481559017,0,1,1,0.087945533475367,0.204698498966505,0.636363636363636,0.25,0,0.15,0.0087945533475367,0.0204698498966506,0.0636363636363636,0.00155837109524327,0.0228790481559017,0.517338186131696,0.428896666318064,16
"17031060400","Lake View",0.128852932986282,0.0185290952015017,0.741612596614121,0.220497140429,3,109.716666666667,5.3810746969697,"OK",40.5333333333333,6.46101786363636,"OK","Census Tract 604, Cook County, Illinois","DP04_0134",1775,150,3499231.60900033,587314.77087999,1251503.52335579,0.167841068127461,0.357650954037113,0,1,0,0.0193495149116428,0.0615712100552971,0.272727272727273,0,0,0.15,0.00193495149116428,0.00615712100552971,0.0272727272727273,0.00839205340637307,0.0357650954037113,0.229521948579506,0.250535371511878,69
"17031480500","Calumet Heights",0.200966459435708,0.0984601168582881,0.518395099598123,0.326085407580799,2,258.1,12.7673142954545,"OK",65.0666666666667,13.6415835909091,"OK","Census Tract 4805, Cook County, Illinois","DP04_0134",1008,182,14637171.5979868,3736229.8678934,550154.003845301,0.255256272899559,0.0375860869131963,0,0,1,0.102819672446668,0.0880833653735944,0.181818181818182,0.25,0,0,0.0102819672446668,0.00880833653735944,0.0181818181818182,0.0127628136449779,0.00375860869131963,0.303793544300142,0.303993663947029,46
"17031813100","Austin",0.413202628790743,0.216575689464813,1.54715945459404,0.834110214605167,0,184.8,9.00615434848485,"OK",42.6333333333333,8.93656077272727,"OK","Census Tract 8131, Cook County, Illinois","DP04_0134",1194,120,10669338.31832,4318801.7322785,672029.346739594,0.404786276658113,0.0629869750765772,0,1,1,0.226165092640847,0.0295134317475788,0,0.25,0,0.15,0.0226165092640847,0.00295134317475788,0,0.0202393138329057,0.00629869750765772,0.452105863779406,0.368089115064338,31
"17031241100","Wicker Park",0.0511530892672713,0.351321625842254,0.620048502434696,0.286825945386541,3,85.4166666666667,4.09670040151515,"OK",35.15,5.14557500757576,"OK","Census Tract 2411, Cook County, Illinois","DP04_0134",1548,112,3561137.68573701,274949.339213501,1429879.21524316,0.0772082866424181,0.401523148338261,0,1,0,0.366877225471125,0.0736426018069312,0.272727272727273,0,0,0.15,0.0366877225471125,0.00736426018069312,0.0272727272727273,0.0038604143321209,0.0401523148338261,0.26533743916648,0.240183938899575,73
"17031660500","Chicago Lawn",0.255971180150181,0.489305180593813,0.520815615379706,0.267780633789531,4,208.8,10.2706447651515,"OK",56.25,12.0347176363636,"OK","Census Tract 6605, Cook County, Illinois","DP04_0134",862,71,7082760.27518773,3312007.56321201,810576.124273572,0.467615369507085,0.11444353511627,0,0,1,0.510970329920736,0.0876739936695101,0.363636363636364,0.25,0,0,0.0510970329920736,0.00876739936695101,0.0363636363636364,0.0233807684753542,0.011444353511627,0.381053190709642,0.320223547386395,42
"17031251000","Austin",0.330128572976341,0.0455268338694218,0.298073217264444,0.492155006544322,1,136.5,6.61076832575758,"OK",52.1166666666667,8.98192087121212,"OK","Census Tract 2510, Cook County, Illinois","DP04_0134",921,226,5087233.31369293,358369.397303768,380494.81276559,0.0704448518881908,0.0747940558852373,0,0,1,0.047542642598375,0.153190499249961,0.0909090909090909,0.25,0,0,0.0047542642598375,0.0153190499249961,0.00909090909090909,0.00352224259440954,0.00747940558852373,0.290165871458676,0.368089115064338,31
"17031431301","South Shore",0.466380673549595,0.288415617961704,0.650424269468436,0.336035248442145,3,230.666666666667,11.4736194318182,"OK",46.35,11.1940023863636,"OK","Census Tract 4313.01, Cook County, Illinois","DP04_0134",919,66,4348172.47014129,662023.369532751,1634706.06454756,0.152253245260816,0.375952443416864,0,0,1,0.301185904644085,0.0702033843280478,0.272727272727273,0.25,0,0,0.0301185904644085,0.00702033843280478,0.0272727272727273,0.0076126622630408,0.0375952443416864,0.359619562774668,0.449738192413366,4
"17031630300","Gage Park",0.40027574165153,0.0413804445466279,0.832841826390896,0.262471125334861,3,176.016666666667,8.63457436363636,"OK",48.0833333333333,10.2445471742424,"OK","Census Tract 6303, Cook County, Illinois","DP04_0134",868,92,10594340.9642379,2408215.35778881,777412.469073001,0.227311483169924,0.0733799744313706,0,0,1,0.0432126620376202,0.0548267192146889,0.272727272727273,0.25,0,0,0.00432126620376202,0.00548267192146889,0.0272727272727273,0.0113655741584962,0.00733799744313706,0.305780236999591,0.338005594153296,38
"17031050700","North Center",0.138541351966994,0.0646140177895459,0.410022521612206,0.188879405661707,3,108.316666666667,5.27171336363636,"OK",45.3166666666667,7.92186158333333,"OK","Census Tract 507, Cook County, Illinois","DP04_0134",1560,700,1777204.7340436,506083.577026703,473518.394356347,0.284763802015782,0.266439980316151,0,0,0,0.0674749569325243,0.111364577697439,0.272727272727273,0,0,0,0.00674749569325243,0.0111364577697439,0.0272727272727273,0.0142381901007891,0.0266439980316151,0.0860388688681279,0.123602414084906,92
"17031340500","Armour Square",0.00113360886608672,0.120231452289587,0.551655866694177,0.490068248577188,1,84.85,4.11223468181818,"OK",26.9,4.53663121969697,"OK","Census Tract 3405, Cook County, Illinois","DP04_0134",754,177,4694572.7917583,187120.831235837,652012.079181171,0.03985896897037,0.138886349856121,0,1,1,0.125554985476964,0.0827725901646145,0.0909090909090909,0.25,0,0.15,0.0125554985476964,0.00827725901646145,0.00909090909090909,0.0019929484485185,0.0138886349856121,0.445805250089198,0.448030065721521,6
"17031730300","Washington Heights",0.141359106751401,0.0771959982228021,0.494607012999501,0.323692100813752,2,253.316666666667,12.5019887878788,"OK",47.5166666666667,12.7076626590909,"OK","Census Tract 7303, Cook County, Illinois","DP04_0134",1163,97,3258433.46211827,1314192.9117101,48784.5408140693,0.403320468865968,0.0149717775063466,0,0,1,0.080614034440829,0.0923197281188336,0.181818181818182,0.25,0,0,0.0080614034440829,0.00923197281188336,0.0181818181818182,0.0201660234432984,0.00149717775063466,0.307138395631718,0.302694624407637,48
"17031491400","Roseland",0,0.0775369363299374,0.368119257298976,0.363129859818491,1,286.533333333333,14.2213229318182,"OK",45.1333333333333,15.07135875,"OK","Census Tract 4914, Cook County, Illinois","DP04_0134",1085,145,8940238.37262651,858560.572105407,1553891.13859916,0.0960332975834484,0.173808692098961,0,0,1,0.080970068392634,0.124041282982099,0.0909090909090909,0.25,0,0,0.0080970068392634,0.0124041282982099,0.00909090909090909,0.00480166487917242,0.0173808692098961,0.301774578317451,0.244229037917436,71
"17031191100","Belmont Cragin",0.190639551191996,0.0491872386133071,1.11263447048604,0.315343847095954,3,155.633333333333,7.54966022727273,"OK",61.0166666666667,7.76527603787879,"OK","Census Tract 1911, Cook County, Illinois","DP04_0134",991,110,8853747.64077327,2120735.23578699,1855812.69269685,0.239529668320405,0.209607588559501,0,0,1,0.0513651204584227,0.0410395203249775,0.272727272727273,0.25,0,0,0.00513651204584227,0.00410395203249775,0.0272727272727273,0.0119764834160203,0.0209607588559501,0.319450433623038,0.339322718491781,37
"17031231100","Humboldt Park",0.119696859608084,0.337779654735401,0.54666167370989,0.239265195754059,5,105.45,5.09524393939394,"OK",44.35,5.32452991666667,"OK","Census Tract 2311, Cook County, Illinois","DP04_0134",870,160,1896880.91331625,419284.230712601,397543.338187541,0.221038773583093,0.209577383269954,0,1,1,0.352735651421473,0.083528784185472,0.454545454545455,0.25,0,0.15,0.0352735651421473,0.0083528784185472,0.0454545454545455,0.0110519386791547,0.0209577383269954,0.52109066602139,0.378846497764744,28
